"","Year","Route","Stop","Species","Freq","Pres","Yr.q"
"16803","2002","500508","3","crucifer",1,"1",-4
"16804","2002","500508","4","crucifer",2,"1",-4
"16805","2002","500508","5","crucifer",1,"1",-4
"16806","2002","500508","6","crucifer",1,"1",-4
"16807","2002","500508","7","crucifer",2,"1",-4
"16808","2002","500508","8","crucifer",1,"1",-4
"16809","2002","500508","9","crucifer",1,"1",-4
"16810","2002","500508","10","crucifer",1,"1",-4
"16811","2002","500515","1","crucifer",1,"1",-4
"16812","2002","500515","2","crucifer",2,"1",-4
"16813","2002","500515","3","crucifer",2,"1",-4
"16814","2002","500515","4","crucifer",2,"1",-4
"16815","2002","500515","5","crucifer",2,"1",-4
"16816","2002","500515","6","crucifer",2,"1",-4
"16817","2002","500515","7","crucifer",2,"1",-4
"16818","2002","500515","8","crucifer",1,"1",-4
"16819","2002","500515","9","crucifer",2,"1",-4
"16820","2002","500515","10","crucifer",2,"1",-4
"16821","2002","500518","1","crucifer",2,"1",-4
"16822","2002","500518","2","crucifer",2,"1",-4
"16823","2002","500518","3","crucifer",1,"1",-4
"16824","2002","500518","4","crucifer",2,"1",-4
"16825","2002","500518","5","crucifer",1,"1",-4
"16826","2002","500518","6","crucifer",2,"1",-4
"16827","2002","500518","7","crucifer",1,"1",-4
"16828","2002","500518","8","crucifer",2,"1",-4
"16829","2002","500518","9","crucifer",1,"1",-4
"16830","2002","500518","10","crucifer",2,"1",-4
"16831","2002","500522","1","crucifer",2,"1",-4
"16832","2002","500522","2","crucifer",2,"1",-4
"16833","2002","500522","3","crucifer",2,"1",-4
"16834","2002","500522","4","crucifer",1,"1",-4
"16835","2002","500522","5","crucifer",2,"1",-4
"16836","2002","500522","6","crucifer",2,"1",-4
"16837","2002","500522","7","crucifer",2,"1",-4
"16838","2002","500522","8","crucifer",1,"1",-4
"16839","2002","500522","9","crucifer",2,"1",-4
"16840","2002","500522","10","crucifer",1,"1",-4
"16841","2002","500524","1","crucifer",2,"1",-4
"16842","2002","500524","2","crucifer",2,"1",-4
"16843","2002","500524","3","crucifer",2,"1",-4
"16844","2002","500524","4","crucifer",2,"1",-4
"16845","2002","500524","5","crucifer",2,"1",-4
"16846","2002","500524","6","crucifer",2,"1",-4
"16847","2002","500524","7","crucifer",2,"1",-4
"16848","2002","500524","8","crucifer",2,"1",-4
"16849","2002","500524","9","crucifer",2,"1",-4
"16850","2002","500524","10","crucifer",2,"1",-4
"16851","2002","500528","1","crucifer",0,"0",-4
"16852","2002","500528","2","crucifer",0,"0",-4
"16853","2002","500528","3","crucifer",0,"0",-4
"16854","2002","500528","4","crucifer",0,"0",-4
"16855","2002","500528","5","crucifer",0,"0",-4
"16856","2002","500528","6","crucifer",0,"0",-4
"16857","2002","500528","7","crucifer",0,"0",-4
"16858","2002","500528","8","crucifer",0,"0",-4
"16859","2002","500528","9","crucifer",0,"0",-4
"16860","2002","500528","10","crucifer",0,"0",-4
"16861","2002","500529","1","crucifer",2,"1",-4
"16862","2002","500529","2","crucifer",2,"1",-4
"16863","2002","500529","3","crucifer",2,"1",-4
"16864","2002","500529","4","crucifer",1,"1",-4
"16865","2002","500529","5","crucifer",1,"1",-4
"16866","2002","500529","6","crucifer",2,"1",-4
"16867","2002","500529","7","crucifer",2,"1",-4
"16868","2002","500529","8","crucifer",1,"1",-4
"16869","2002","500529","9","crucifer",1,"1",-4
"16870","2002","500529","10","crucifer",1,"1",-4
"16871","2002","500534","1","crucifer",0,"0",-4
"16872","2002","500534","2","crucifer",0,"0",-4
"16873","2002","500534","3","crucifer",0,"0",-4
"16874","2002","500534","4","crucifer",0,"0",-4
"16875","2002","500534","5","crucifer",0,"0",-4
"16876","2002","500534","6","crucifer",0,"0",-4
"16877","2002","500534","7","crucifer",0,"0",-4
"16878","2002","500534","8","crucifer",0,"0",-4
"16879","2002","500534","9","crucifer",0,"0",-4
"16880","2002","500534","10","crucifer",0,"0",-4
"16881","2002","500535","1","crucifer",0,"0",-4
"16882","2002","500535","2","crucifer",0,"0",-4
"16883","2002","500535","3","crucifer",2,"1",-4
"16884","2002","500535","4","crucifer",0,"0",-4
"16885","2002","500535","5","crucifer",2,"1",-4
"16886","2002","500535","6","crucifer",0,"0",-4
"16887","2002","500535","7","crucifer",0,"0",-4
"16888","2002","500535","8","crucifer",0,"0",-4
"16889","2002","500535","9","crucifer",0,"0",-4
"16890","2002","500535","10","crucifer",0,"0",-4
"16891","2002","500542","1","crucifer",1,"1",-4
"16892","2002","500542","2","crucifer",1,"1",-4
"16893","2002","500542","3","crucifer",0,"0",-4
"16894","2002","500542","4","crucifer",1,"1",-4
"16895","2002","500542","5","crucifer",1,"1",-4
"16896","2002","500542","6","crucifer",1,"1",-4
"16897","2002","500542","7","crucifer",1,"1",-4
"16898","2002","500542","8","crucifer",1,"1",-4
"16899","2002","500542","9","crucifer",0,"0",-4
"16900","2002","500542","10","crucifer",1,"1",-4
"16901","2002","500571","1","crucifer",1,"1",-4
"16902","2002","500571","2","crucifer",2,"1",-4
"16903","2002","500571","3","crucifer",0,"0",-4
"16904","2002","500571","4","crucifer",2,"1",-4
"16905","2002","500571","5","crucifer",1,"1",-4
"16906","2002","500571","6","crucifer",2,"1",-4
"16907","2002","500571","7","crucifer",2,"1",-4
"16908","2002","500571","8","crucifer",2,"1",-4
"16909","2002","500571","9","crucifer",2,"1",-4
"16910","2002","500571","10","crucifer",0,"0",-4
"16911","2002","500593","1","crucifer",0,"0",-4
"16912","2002","500593","2","crucifer",0,"0",-4
"16913","2002","500593","3","crucifer",0,"0",-4
"16914","2002","500593","4","crucifer",0,"0",-4
"16915","2002","500593","5","crucifer",0,"0",-4
"16916","2002","500593","6","crucifer",0,"0",-4
"16917","2002","500593","7","crucifer",0,"0",-4
"16918","2002","500593","8","crucifer",0,"0",-4
"16919","2002","500593","9","crucifer",0,"0",-4
"16920","2002","500593","10","crucifer",0,"0",-4
"16921","2002","500615","1","crucifer",2,"1",-4
"16922","2002","500615","2","crucifer",2,"1",-4
"16923","2002","500615","3","crucifer",2,"1",-4
"16924","2002","500615","4","crucifer",2,"1",-4
"16925","2002","500615","5","crucifer",2,"1",-4
"16926","2002","500615","6","crucifer",0,"0",-4
"16927","2002","500615","7","crucifer",2,"1",-4
"16928","2002","500615","8","crucifer",2,"1",-4
"16929","2002","500615","9","crucifer",2,"1",-4
"16930","2002","500615","10","crucifer",1,"1",-4
"16931","2002","500616","1","crucifer",2,"1",-4
"16932","2002","500616","2","crucifer",2,"1",-4
"16933","2002","500616","3","crucifer",1,"1",-4
"16934","2002","500616","4","crucifer",2,"1",-4
"16935","2002","500616","5","crucifer",2,"1",-4
"16936","2002","500616","6","crucifer",2,"1",-4
"16937","2002","500616","7","crucifer",1,"1",-4
"16938","2002","500616","8","crucifer",2,"1",-4
"16939","2002","500616","9","crucifer",1,"1",-4
"16940","2002","500616","10","crucifer",1,"1",-4
"16941","2002","500629","1","crucifer",1,"1",-4
"16942","2002","500629","2","crucifer",1,"1",-4
"16943","2002","500629","3","crucifer",0,"0",-4
"16944","2002","500629","4","crucifer",1,"1",-4
"16945","2002","500629","5","crucifer",1,"1",-4
"16946","2002","500629","6","crucifer",0,"0",-4
"16947","2002","500629","7","crucifer",2,"1",-4
"16948","2002","500629","8","crucifer",0,"0",-4
"16949","2002","500629","9","crucifer",1,"1",-4
"16950","2002","500629","10","crucifer",1,"1",-4
"16951","2002","500691","1","crucifer",0,"0",-4
"16952","2002","500691","2","crucifer",0,"0",-4
"16953","2002","500691","3","crucifer",0,"0",-4
"16954","2002","500691","4","crucifer",0,"0",-4
"16955","2002","500691","5","crucifer",0,"0",-4
"16956","2002","500691","6","crucifer",0,"0",-4
"16957","2002","500691","7","crucifer",0,"0",-4
"16958","2002","500691","8","crucifer",0,"0",-4
"16959","2002","500691","9","crucifer",0,"0",-4
"16960","2002","500691","10","crucifer",0,"0",-4
"16961","2002","500791","1","crucifer",1,"1",-4
"16962","2002","500791","2","crucifer",1,"1",-4
"16963","2002","500791","3","crucifer",1,"1",-4
"16964","2002","500791","4","crucifer",0,"0",-4
"16965","2002","500791","5","crucifer",2,"1",-4
"16966","2002","500791","6","crucifer",0,"0",-4
"16967","2002","500791","7","crucifer",1,"1",-4
"16968","2002","500791","8","crucifer",1,"1",-4
"16969","2002","500791","9","crucifer",1,"1",-4
"16970","2002","500791","10","crucifer",0,"0",-4
"16971","2002","500993","1","crucifer",1,"1",-4
"16972","2002","500993","2","crucifer",2,"1",-4
"16973","2002","500993","3","crucifer",2,"1",-4
"16974","2002","500993","4","crucifer",2,"1",-4
"16975","2002","500993","5","crucifer",1,"1",-4
"16976","2002","500993","6","crucifer",0,"0",-4
"16977","2002","500993","7","crucifer",2,"1",-4
"16978","2002","500993","8","crucifer",3,"1",-4
"16979","2002","500993","9","crucifer",2,"1",-4
"16980","2002","500993","10","crucifer",2,"1",-4
"16981","2002","501024","1","crucifer",1,"1",-4
"16982","2002","501024","2","crucifer",1,"1",-4
"16983","2002","501024","3","crucifer",1,"1",-4
"16984","2002","501024","4","crucifer",1,"1",-4
"16985","2002","501024","5","crucifer",1,"1",-4
"16986","2002","501024","6","crucifer",1,"1",-4
"16987","2002","501024","7","crucifer",1,"1",-4
"16988","2002","501024","8","crucifer",1,"1",-4
"16989","2002","501024","9","crucifer",1,"1",-4
"16990","2002","501024","10","crucifer",1,"1",-4
"16991","1997","500117","1","crucifer",2,"1",-9
"16992","1997","500117","2","crucifer",2,"1",-9
"16993","1997","500117","3","crucifer",2,"1",-9
"16994","1997","500117","4","crucifer",2,"1",-9
"16995","1997","500117","5","crucifer",2,"1",-9
"16996","1997","500117","6","crucifer",2,"1",-9
"16997","1997","500117","7","crucifer",2,"1",-9
"16998","1997","500117","8","crucifer",2,"1",-9
"16999","1997","500117","9","crucifer",2,"1",-9
"17000","1997","500117","10","crucifer",2,"1",-9
"17001","1997","500129","1","crucifer",0,"0",-9
"17002","1997","500129","2","crucifer",1,"1",-9
"17003","1997","500129","3","crucifer",2,"1",-9
"17004","1997","500129","4","crucifer",0,"0",-9
"17005","1997","500129","5","crucifer",0,"0",-9
"17006","1997","500129","6","crucifer",1,"1",-9
"17007","1997","500129","7","crucifer",2,"1",-9
"17008","1997","500129","8","crucifer",1,"1",-9
"17009","1997","500129","9","crucifer",1,"1",-9
"17010","1997","500129","10","crucifer",0,"0",-9
"17011","1997","500180","1","crucifer",0,"0",-9
"17012","1997","500180","2","crucifer",0,"0",-9
"17013","1997","500180","3","crucifer",0,"0",-9
"17014","1997","500180","4","crucifer",0,"0",-9
"17015","1997","500180","5","crucifer",0,"0",-9
"17016","1997","500180","6","crucifer",0,"0",-9
"17017","1997","500180","7","crucifer",0,"0",-9
"17018","1997","500180","8","crucifer",0,"0",-9
"17019","1997","500180","9","crucifer",0,"0",-9
"17020","1997","500180","10","crucifer",0,"0",-9
"17021","1997","500191","1","crucifer",1,"1",-9
"17022","1997","500191","2","crucifer",1,"1",-9
"17023","1997","500191","3","crucifer",1,"1",-9
"17024","1997","500191","4","crucifer",1,"1",-9
"17025","1997","500191","5","crucifer",0,"0",-9
"17026","1997","500191","6","crucifer",0,"0",-9
"17027","1997","500191","7","crucifer",1,"1",-9
"17028","1997","500191","8","crucifer",0,"0",-9
"17029","1997","500191","9","crucifer",1,"1",-9
"17030","1997","500191","10","crucifer",0,"0",-9
"17031","1997","500194","1","crucifer",2,"1",-9
"17032","1997","500194","2","crucifer",2,"1",-9
"17033","1997","500194","3","crucifer",1,"1",-9
"17034","1997","500194","4","crucifer",2,"1",-9
"17035","1997","500194","5","crucifer",2,"1",-9
"17036","1997","500194","6","crucifer",2,"1",-9
"17037","1997","500194","7","crucifer",2,"1",-9
"17038","1997","500194","8","crucifer",2,"1",-9
"17039","1997","500194","9","crucifer",2,"1",-9
"17040","1997","500194","10","crucifer",2,"1",-9
"17041","1997","500195","1","crucifer",1,"1",-9
"17042","1997","500195","2","crucifer",1,"1",-9
"17043","1997","500195","3","crucifer",1,"1",-9
"17044","1997","500195","4","crucifer",1,"1",-9
"17045","1997","500195","5","crucifer",1,"1",-9
"17046","1997","500195","6","crucifer",1,"1",-9
"17047","1997","500195","7","crucifer",1,"1",-9
"17048","1997","500195","8","crucifer",1,"1",-9
"17049","1997","500195","9","crucifer",1,"1",-9
"17050","1997","500195","10","crucifer",0,"0",-9
"17051","1997","500224","1","crucifer",2,"1",-9
"17052","1997","500224","2","crucifer",2,"1",-9
"17053","1997","500224","3","crucifer",2,"1",-9
"17054","1997","500224","4","crucifer",2,"1",-9
"17055","1997","500224","5","crucifer",2,"1",-9
"17056","1997","500224","6","crucifer",2,"1",-9
"17057","1997","500224","7","crucifer",2,"1",-9
"17058","1997","500224","8","crucifer",2,"1",-9
"17059","1997","500224","9","crucifer",2,"1",-9
"17060","1997","500224","10","crucifer",1,"1",-9
"17061","1997","500229","1","crucifer",1,"1",-9
"17062","1997","500229","2","crucifer",0,"0",-9
"17063","1997","500229","3","crucifer",0,"0",-9
"17064","1997","500229","4","crucifer",0,"0",-9
"17065","1997","500229","5","crucifer",0,"0",-9
"17066","1997","500229","6","crucifer",0,"0",-9
"17067","1997","500229","7","crucifer",0,"0",-9
"17068","1997","500229","8","crucifer",1,"1",-9
"17069","1997","500229","9","crucifer",1,"1",-9
"17070","1997","500229","10","crucifer",2,"1",-9
"17071","1997","500235","1","crucifer",0,"0",-9
"17072","1997","500235","2","crucifer",0,"0",-9
"17073","1997","500235","3","crucifer",0,"0",-9
"17074","1997","500235","4","crucifer",0,"0",-9
"17075","1997","500235","5","crucifer",0,"0",-9
"17076","1997","500235","6","crucifer",0,"0",-9
"17077","1997","500235","7","crucifer",0,"0",-9
"17078","1997","500235","8","crucifer",0,"0",-9
"17079","1997","500235","9","crucifer",0,"0",-9
"17080","1997","500235","10","crucifer",0,"0",-9
"17081","1997","500271","1","crucifer",0,"0",-9
"17082","1997","500271","2","crucifer",0,"0",-9
"17083","1997","500271","3","crucifer",0,"0",-9
"17084","1997","500271","4","crucifer",0,"0",-9
"17085","1997","500271","5","crucifer",0,"0",-9
"17086","1997","500271","6","crucifer",0,"0",-9
"17087","1997","500271","7","crucifer",0,"0",-9
"17088","1997","500271","8","crucifer",0,"0",-9
"17089","1997","500271","9","crucifer",1,"1",-9
"17090","1997","500271","10","crucifer",0,"0",-9
"17091","1997","500295","1","crucifer",1,"1",-9
"17092","1997","500295","2","crucifer",1,"1",-9
"17093","1997","500295","3","crucifer",1,"1",-9
"17094","1997","500295","4","crucifer",1,"1",-9
"17095","1997","500295","5","crucifer",0,"0",-9
"17096","1997","500295","6","crucifer",0,"0",-9
"17097","1997","500295","7","crucifer",1,"1",-9
"17098","1997","500295","8","crucifer",1,"1",-9
"17099","1997","500295","9","crucifer",1,"1",-9
"17100","1997","500295","10","crucifer",1,"1",-9
"17101","1997","500297","1","crucifer",2,"1",-9
"17102","1997","500297","2","crucifer",3,"1",-9
"17103","1997","500297","3","crucifer",2,"1",-9
"17104","1997","500297","4","crucifer",3,"1",-9
"17105","1997","500297","5","crucifer",3,"1",-9
"17106","1997","500297","6","crucifer",2,"1",-9
"17107","1997","500297","7","crucifer",3,"1",-9
"17108","1997","500297","8","crucifer",3,"1",-9
"17109","1997","500297","9","crucifer",2,"1",-9
"17110","1997","500297","10","crucifer",2,"1",-9
"17111","1997","500330","1","crucifer",0,"0",-9
"17112","1997","500330","2","crucifer",0,"0",-9
"17113","1997","500330","3","crucifer",1,"1",-9
"17114","1997","500330","4","crucifer",1,"1",-9
"17115","1997","500330","5","crucifer",1,"1",-9
"17116","1997","500330","6","crucifer",0,"0",-9
"17117","1997","500330","7","crucifer",1,"1",-9
"17118","1997","500330","8","crucifer",0,"0",-9
"17119","1997","500330","9","crucifer",1,"1",-9
"17120","1997","500330","10","crucifer",1,"1",-9
"17121","1997","500336","1","crucifer",0,"0",-9
"17122","1997","500336","2","crucifer",0,"0",-9
"17123","1997","500336","3","crucifer",0,"0",-9
"17124","1997","500336","4","crucifer",0,"0",-9
"17125","1997","500336","5","crucifer",0,"0",-9
"17126","1997","500336","6","crucifer",0,"0",-9
"17127","1997","500336","7","crucifer",0,"0",-9
"17128","1997","500336","8","crucifer",1,"1",-9
"17129","1997","500336","9","crucifer",1,"1",-9
"17130","1997","500336","10","crucifer",0,"0",-9
"17131","1997","500415","1","crucifer",2,"1",-9
"17132","1997","500415","2","crucifer",2,"1",-9
"17133","1997","500415","3","crucifer",2,"1",-9
"17134","1997","500415","4","crucifer",2,"1",-9
"17135","1997","500415","5","crucifer",2,"1",-9
"17136","1997","500415","6","crucifer",1,"1",-9
"17137","1997","500415","7","crucifer",2,"1",-9
"17138","1997","500415","8","crucifer",2,"1",-9
"17139","1997","500415","9","crucifer",2,"1",-9
"17140","1997","500415","10","crucifer",2,"1",-9
"17141","1997","500424","1","crucifer",2,"1",-9
"17142","1997","500424","2","crucifer",2,"1",-9
"17143","1997","500424","3","crucifer",1,"1",-9
"17144","1997","500424","4","crucifer",2,"1",-9
"17145","1997","500424","5","crucifer",2,"1",-9
"17146","1997","500424","6","crucifer",2,"1",-9
"17147","1997","500424","7","crucifer",1,"1",-9
"17148","1997","500424","8","crucifer",2,"1",-9
"17149","1997","500424","9","crucifer",2,"1",-9
"17150","1997","500424","10","crucifer",3,"1",-9
"17151","1997","500429","1","crucifer",0,"0",-9
"17152","1997","500429","2","crucifer",0,"0",-9
"17153","1997","500429","3","crucifer",0,"0",-9
"17154","1997","500429","4","crucifer",0,"0",-9
"17155","1997","500429","5","crucifer",0,"0",-9
"17156","1997","500429","6","crucifer",0,"0",-9
"17157","1997","500429","7","crucifer",0,"0",-9
"17158","1997","500429","8","crucifer",0,"0",-9
"17159","1997","500429","9","crucifer",0,"0",-9
"17160","1997","500429","10","crucifer",0,"0",-9
"17161","1997","500434","1","crucifer",0,"0",-9
"17162","1997","500434","2","crucifer",0,"0",-9
"17163","1997","500434","3","crucifer",0,"0",-9
"17164","1997","500434","4","crucifer",0,"0",-9
"17165","1997","500434","5","crucifer",0,"0",-9
"17166","1997","500434","6","crucifer",0,"0",-9
"17167","1997","500434","7","crucifer",0,"0",-9
"17168","1997","500434","8","crucifer",0,"0",-9
"17169","1997","500434","9","crucifer",0,"0",-9
"17170","1997","500434","10","crucifer",0,"0",-9
"17171","1997","500435","1","crucifer",0,"0",-9
"17172","1997","500435","2","crucifer",0,"0",-9
"17173","1997","500435","3","crucifer",0,"0",-9
"17174","1997","500435","4","crucifer",0,"0",-9
"17175","1997","500435","5","crucifer",0,"0",-9
"17176","1997","500435","6","crucifer",0,"0",-9
"17177","1997","500435","7","crucifer",0,"0",-9
"17178","1997","500435","8","crucifer",0,"0",-9
"17179","1997","500435","9","crucifer",0,"0",-9
"17180","1997","500435","10","crucifer",0,"0",-9
